alcohol,chlorides,volatile_acidity,total_sulfur_dioxide,fixed_acidity,quality,quality_class
9.2,0.052000000000000005,0.41,142.0,6.5,5,1
8.4,0.052000000000000005,0.31,113.0,6.2,5,1
12.4,0.05,0.27,103.0,8.0,6,1
12.4,0.05,0.27,103.0,8.0,6,1
9.2,0.052000000000000005,0.41,142.0,6.5,5,1
8.4,0.052000000000000005,0.31,113.0,6.2,5,1
11.7,0.027999999999999997,0.37,84.0,6.7,6,1
11.0,0.036000000000000004,0.21,191.0,6.6,6,1
11.9,0.032,0.26,109.0,7.5,6,1
13.2,0.027999999999999997,0.34,100.0,7.5,7,2
11.7,0.027999999999999997,0.37,84.0,6.7,6,1
9.1,0.055,0.32,176.0,6.4,5,1
12.6,0.023,0.24,109.0,6.7,6,1
9.1,0.055,0.32,176.0,6.4,5,1
10.5,0.19399999999999998,0.39,90.0,7.1,6,1
10.6,0.047,0.31,87.0,8.2,5,1
12.6,0.023,0.24,109.0,6.7,6,1
13.7,0.03,0.17,123.0,5.9,7,2
12.0,0.037000000000000005,0.2,93.0,5.9,6,1
12.5,0.031,0.32,120.0,6.6,7,2
12.1,0.03,0.12,110.0,5.9,6,1
11.3,0.032,0.18,137.0,5.9,6,1
12.0,0.037000000000000005,0.2,93.0,5.9,6,1
10.3,0.049,0.17,104.0,5.4,6,1
12.7,0.039,0.21,136.0,6.1,6,1
9.2,0.048,0.25,207.0,7.3,5,1
9.2,0.048,0.25,207.0,7.3,5,1
9.5,0.054000000000000006,0.22,152.0,6.2,6,1
10.1,0.045,0.27,175.0,6.5,6,1
10.1,0.045,0.27,175.0,6.5,6,1
13.0,0.038,0.39,98.0,6.6,7,2
13.1,0.04,0.31,101.0,6.0,6,1
11.0,0.048,0.23,113.0,8.4,6,1
9.2,0.048,0.25,207.0,7.3,5,1
9.4,0.055999999999999994,0.22,177.0,6.0,6,1
9.5,0.054000000000000006,0.22,152.0,6.2,6,1
10.2,0.055,0.23,134.0,6.1,6,1
10.1,0.045,0.27,175.0,6.5,6,1
8.6,0.054000000000000006,0.36,193.0,7.3,4,0
9.0,0.094,0.37,181.0,7.6,5,1
9.6,0.062,0.26,194.0,6.7,5,1
9.9,0.057,0.22,98.0,7.4,7,2
10.5,0.059000000000000004,0.22,135.0,6.1,5,1
11.4,0.053,0.28,98.0,7.1,5,1
9.4,0.069,0.35,170.0,6.5,5,1
11.1,0.054000000000000006,0.73,65.0,6.8,4,0
8.9,0.047,0.28,111.0,6.0,6,1
8.9,0.047,0.28,111.0,6.0,6,1
10.8,0.049,0.2,129.0,7.1,5,1
12.2,0.045,0.33,143.0,6.8,6,1
8.9,0.047,0.28,111.0,6.0,6,1
12.5,0.028999999999999998,0.24,63.0,7.2,6,1
12.2,0.045,0.33,143.0,6.8,6,1
12.5,0.028999999999999998,0.24,63.0,7.2,6,1
8.9,0.047,0.28,111.0,6.0,6,1
10.8,0.046,0.27,127.0,6.2,6,1
11.4,0.043,0.38,98.0,6.4,6,1
10.8,0.049,0.2,129.0,7.1,5,1
10.6,0.036000000000000004,0.21,127.0,6.0,5,1
9.2,0.044000000000000004,0.34,63.0,7.0,5,1
12.2,0.031,0.435,134.0,5.9,6,1
12.3,0.021,0.25,76.0,7.0,6,1
10.4,0.038,0.26,179.0,6.7,6,1
10.4,0.035,0.24,172.0,7.0,6,1
11.0,0.035,0.23,110.0,8.5,7,2
10.6,0.036000000000000004,0.21,127.0,6.0,5,1
9.2,0.044000000000000004,0.34,63.0,7.0,5,1
13.5,0.013000000000000001,0.65,10.0,4.8,4,0
11.4,0.14400000000000002,0.22,65.0,6.1,6,1
11.5,0.071,0.27,69.0,5.8,6,1
14.0,0.036000000000000004,0.455,106.0,5.0,7,2
12.5,0.036000000000000004,0.33,88.0,6.5,7,2
12.5,0.036000000000000004,0.33,88.0,6.5,7,2
12.8,0.038,0.31,83.0,6.7,7,2
11.2,0.037000000000000005,0.39,138.0,6.2,7,2
11.2,0.037000000000000005,0.39,138.0,6.2,7,2
13.6,0.04,0.37,139.0,7.1,6,1
9.2,0.149,0.23,109.0,7.2,6,1
12.5,0.036000000000000004,0.33,88.0,6.5,7,2
11.1,0.054000000000000006,0.25,105.0,7.2,6,1
11.2,0.037000000000000005,0.39,138.0,6.2,7,2
14.0,0.036000000000000004,0.455,106.0,4.7,7,2
13.6,0.04,0.37,139.0,7.1,6,1
9.4,0.055999999999999994,0.28,206.0,6.2,5,1
14.2,0.037000000000000005,0.35,113.0,6.4,7,2
13.2,0.035,0.31,107.0,6.6,6,1
11.2,0.05,0.25,132.0,7.4,6,1
10.2,0.057,0.36,173.0,7.3,5,1
12.8,0.038,0.31,83.0,6.7,7,2
10.1,0.045,0.31,109.0,8.6,5,1
10.1,0.045,0.31,109.0,8.6,5,1
10.3,0.031,0.22,95.0,8.6,5,1
9.9,0.055999999999999994,0.14,91.0,6.9,6,1
11.5,0.046,0.22,106.0,6.5,5,1
9.0,0.063,0.32,173.0,6.6,5,1
9.0,0.063,0.32,173.0,6.6,5,1
12.1,0.03,0.28,101.0,6.1,6,1
13.3,0.036000000000000004,0.3,106.0,6.2,6,1
11.5,0.05,0.22,116.0,6.9,8,2
11.0,0.039,0.31,67.0,8.7,4,0
10.7,0.04,0.27,84.0,7.3,6,1
9.4,0.046,0.46,184.0,7.0,5,1
10.3,0.042,0.23,108.0,5.7,6,1
9.3,0.185,0.36,151.0,6.5,5,1
12.0,0.04,0.18,92.0,8.2,6,1
11.0,0.048,0.27,159.0,6.2,6,1
9.3,0.053,0.4,148.0,6.9,5,1
10.1,0.068,0.345,143.0,4.9,5,1
11.1,0.053,0.23,106.0,7.2,6,1
9.9,0.046,0.2,113.0,6.4,6,1
11.0,0.048,0.27,161.0,6.1,6,1
11.0,0.048,0.27,159.0,6.2,6,1
12.5,0.042,0.3,127.0,6.0,6,1
12.7,0.042,0.3,142.0,6.1,7,2
9.3,0.045,0.14,105.0,5.7,5,1
9.3,0.053,0.4,148.0,6.9,5,1
10.1,0.068,0.345,143.0,4.9,5,1
8.8,0.066,0.33,161.0,6.3,5,1
11.2,0.043,0.16,90.0,7.0,6,1
10.8,0.038,0.22,122.0,8.4,7,2
8.8,0.066,0.33,161.0,6.3,5,1
11.2,0.043,0.16,90.0,7.0,6,1
10.3,0.05,0.24,145.0,5.4,5,1
12.0,0.026000000000000002,0.31,87.0,7.7,5,1
9.5,0.048,0.185,110.0,5.6,6,1
9.5,0.048,0.185,110.0,5.6,6,1
9.8,0.04,0.43,159.0,6.6,6,1
9.0,0.084,0.39,170.0,7.6,5,1
13.0,0.032,0.58,118.0,7.2,7,2
11.8,0.044000000000000004,0.34,116.0,6.0,7,2
8.8,0.055999999999999994,0.35,176.5,7.5,5,1
11.2,0.05,0.38,102.0,7.3,4,0
9.5,0.048,0.185,110.0,5.4,6,1
9.4,0.049,0.27,200.0,6.3,4,0
9.5,0.049,0.29,192.0,6.5,6,1
10.4,0.034,0.17,125.0,6.4,6,1
9.8,0.035,0.18,143.0,6.7,7,2
10.4,0.034,0.17,125.0,6.4,6,1
10.3,0.175,0.37,98.0,6.8,6,1
9.4,0.049,0.27,200.0,6.3,4,0
9.5,0.049,0.29,192.0,6.5,6,1
11.9,0.033,0.24,134.0,6.1,7,2
12.8,0.025,0.32,124.0,7.0,7,2
13.0,0.03,0.27,117.0,6.9,6,1
10.4,0.04,0.29,192.0,6.5,7,2
10.4,0.034,0.29,193.0,6.5,6,1
10.7,0.035,0.22,135.0,6.1,5,1
10.7,0.036000000000000004,0.22,157.0,6.3,7,2
11.9,0.033,0.24,134.0,6.1,7,2
10.4,0.043,0.23,101.0,5.6,6,1
12.8,0.025,0.32,124.0,7.0,7,2
9.9,0.044000000000000004,0.11,104.0,6.8,6,1
9.9,0.044000000000000004,0.11,104.0,6.8,6,1
9.4,0.048,0.23,223.0,7.3,6,1
11.4,0.048,0.2,129.0,6.1,6,1
9.9,0.044000000000000004,0.11,104.0,6.8,6,1
9.4,0.048,0.23,223.0,7.3,6,1
9.2,0.06,0.2,104.0,6.9,5,1
10.5,0.040999999999999995,0.19,76.0,6.7,7,2
11.0,0.048,0.28,111.0,6.7,7,2
11.0,0.048,0.28,111.0,6.7,7,2
12.1,0.038,0.37,127.0,8.0,5,1
11.0,0.048,0.28,111.0,6.7,7,2
12.8,0.040999999999999995,0.26,144.0,6.0,7,2
10.5,0.053,0.24,120.0,6.4,6,1
10.5,0.053,0.24,120.0,6.4,6,1
10.5,0.053,0.24,120.0,6.4,6,1
9.5,0.062,0.25,122.0,6.4,5,1
9.2,0.052000000000000005,0.25,94.0,6.1,6,1
11.1,0.047,0.14,117.0,6.8,6,1
12.3,0.042,0.38,112.0,6.5,7,2
11.1,0.047,0.14,117.0,6.8,6,1
12.6,0.037000000000000005,0.15,51.0,5.4,6,1
9.5,0.062,0.25,122.0,6.4,5,1
9.2,0.052000000000000005,0.25,94.0,6.1,6,1
10.8,0.054000000000000006,0.22,152.0,6.8,6,1
11.3,0.044000000000000004,0.21,122.0,7.2,6,1
12.8,0.040999999999999995,0.26,144.0,6.0,7,2
10.5,0.053,0.24,120.0,6.4,6,1
9.8,0.051,0.46,171.0,6.5,6,1
8.5,0.054000000000000006,0.18,183.0,6.5,6,1
9.3,0.054000000000000006,0.32,97.0,6.2,5,1
9.2,0.055,0.4,151.0,7.2,5,1
11.4,0.037000000000000005,0.23,115.0,5.9,6,1
8.5,0.054000000000000006,0.18,183.0,6.4,6,1
9.3,0.054000000000000006,0.32,97.0,6.2,5,1
8.4,0.055999999999999994,0.37,91.0,6.4,4,0
9.2,0.062,0.23,100.0,7.0,5,1
9.2,0.055,0.4,151.0,7.2,5,1
10.4,0.033,0.19,151.0,7.6,6,1
11.6,0.046,0.28,147.0,6.0,6,1
12.4,0.028999999999999998,0.32,94.0,6.2,6,1
10.4,0.033,0.19,151.0,7.6,6,1
9.3,0.052000000000000005,0.26,176.0,6.4,5,1
12.2,0.028999999999999998,0.25,81.0,5.9,6,1
11.0,0.031,0.28,139.0,6.1,6,1
11.4,0.023,0.19,105.0,6.9,5,1
9.5,0.06,0.29,120.0,6.4,5,1
9.2,0.034,0.27,116.0,6.8,5,1
11.1,0.021,0.26,125.0,7.5,6,1
9.2,0.034,0.27,116.0,6.8,5,1
11.0,0.032,0.2,172.0,6.4,6,1
9.9,0.040999999999999995,0.33,177.0,7.3,5,1
9.9,0.044000000000000004,0.34,176.0,7.3,5,1
9.5,0.06,0.29,120.0,6.4,5,1
12.4,0.033,1.1,109.0,6.1,4,0
9.4,0.052000000000000005,0.24,185.0,6.3,5,1
9.3,0.053,0.24,149.0,6.2,5,1
8.7,0.05,0.16,135.0,7.4,7,2
8.7,0.05,0.16,135.0,7.4,7,2
8.7,0.05,0.16,135.0,7.4,7,2
8.7,0.05,0.16,135.0,7.4,7,2
9.0,0.05,0.17,154.0,7.2,7,2
10.7,0.038,0.19,118.0,6.9,6,1
10.7,0.038,0.19,118.0,6.9,6,1
11.3,0.034,0.16,98.0,6.8,6,1
8.7,0.05,0.16,135.0,7.4,7,2
11.7,0.027999999999999997,0.3,97.0,6.8,6,1
9.3,0.053,0.24,149.0,6.2,5,1
8.7,0.05,0.16,135.0,7.4,7,2
9.0,0.05,0.17,154.0,7.2,7,2
11.7,0.027999999999999997,0.3,97.0,6.8,6,1
10.7,0.032,0.43,131.0,6.5,5,1
11.4,0.036000000000000004,0.17,110.0,6.6,6,1
10.7,0.038,0.19,118.0,6.9,6,1
11.3,0.034,0.16,98.0,6.8,6,1
10.0,0.048,0.41,70.0,6.4,5,1
10.0,0.048,0.41,70.0,6.4,5,1
11.2,0.036000000000000004,0.36,119.0,7.4,6,1
9.7,0.09,0.17,130.0,6.1,5,1
12.5,0.032,0.28,85.0,5.5,5,1
12.9,0.028999999999999998,0.5,110.0,6.6,8,2
11.8,0.057,0.44,160.0,7.1,6,1
10.6,0.062,0.38,166.0,6.9,5,1
11.8,0.057,0.44,160.0,7.1,6,1
10.7,0.049,0.24,133.0,6.2,6,1
9.9,0.048,0.28,162.0,6.1,5,1
12.0,0.048,0.26,76.0,7.6,6,1
10.4,0.043,0.16,163.0,7.5,7,2
8.5,0.054000000000000006,0.36,107.0,6.5,5,1
9.9,0.06,0.35,82.0,6.6,4,0
9.4,0.049,0.25,120.0,5.7,6,1
10.4,0.05,0.37,134.0,7.4,5,1
11.0,0.044000000000000004,0.25,108.0,5.7,6,1
11.0,0.044000000000000004,0.23,110.0,5.8,6,1
10.4,0.052000000000000005,0.265,91.0,5.4,6,1
9.8,0.05,0.25,116.0,5.7,6,1
9.4,0.049,0.25,106.0,5.7,6,1
10.6,0.046,0.23,142.0,5.9,6,1
10.1,0.052000000000000005,0.3,185.0,6.2,5,1
11.5,0.048,0.33,96.0,6.5,8,2
11.4,0.048,0.26,73.0,7.4,6,1
9.2,0.057999999999999996,0.2,93.0,7.0,6,1
9.7,0.059000000000000004,0.21,101.0,6.5,6,1
11.3,0.047,0.25,79.0,7.3,6,1
9.6,0.098,0.27,127.0,6.8,6,1
8.9,0.07,0.24,179.0,6.7,6,1
10.0,0.057,0.14,82.0,6.4,6,1
9.2,0.059000000000000004,0.5,112.0,6.4,6,1
9.0,0.11,0.41,103.0,6.6,6,1
12.8,0.03,0.25,98.0,6.4,7,2
9.0,0.11,0.41,103.0,6.6,6,1
9.5,0.054000000000000006,0.25,136.0,8.0,5,1
10.0,0.057,0.14,82.0,6.4,6,1
11.0,0.046,0.21,140.0,6.6,5,1
9.2,0.059000000000000004,0.5,112.0,6.4,6,1
10.6,0.037000000000000005,0.29,99.0,6.3,6,1
10.0,0.057,0.37,166.0,6.9,5,1
10.0,0.057,0.37,166.0,6.9,5,1
11.7,0.03,0.31,86.0,5.7,7,2
12.5,0.035,0.45,80.0,6.9,7,2
11.1,0.039,0.3,122.0,6.9,7,2
9.7,0.040999999999999995,0.23,141.0,5.3,5,1
12.3,0.037000000000000005,0.3,150.0,6.8,6,1
12.2,0.035,0.28,105.0,6.7,6,1
11.3,0.043,0.255,153.0,5.0,6,1
11.6,0.053,0.4,193.0,7.6,5,1
11.3,0.04,0.21,75.0,5.5,6,1
11.1,0.040999999999999995,0.2,95.0,6.0,6,1
11.2,0.040999999999999995,0.17,92.0,6.1,6,1
11.3,0.046,0.21,107.0,7.5,6,1
12.0,0.040999999999999995,0.26,94.0,7.3,6,1
8.8,0.069,0.35,158.0,6.2,6,1
8.8,0.069,0.35,158.0,6.2,6,1
12.0,0.046,0.43,143.0,6.5,8,2
12.0,0.046,0.4,147.0,6.5,7,2
9.0,0.049,0.28,122.0,7.4,5,1
9.3,0.054000000000000006,0.23,151.0,6.3,6,1
8.7,0.059000000000000004,0.34,171.0,6.2,6,1
12.8,0.095,0.44,75.0,6.6,6,1
11.5,0.052000000000000005,0.13,72.0,6.0,7,2
10.0,0.048,0.17,147.0,6.3,5,1
10.0,0.047,0.18,147.0,6.3,5,1
10.3,0.059000000000000004,0.31,215.0,6.7,5,1
10.4,0.054000000000000006,0.33,227.0,6.6,5,1
13.4,0.02,0.34,68.0,6.3,7,2
11.2,0.032,0.29,130.0,6.8,6,1
9.1,0.048,0.31,206.0,7.4,5,1
9.1,0.048,0.31,206.0,7.4,5,1
10.8,0.04,0.25,120.0,5.7,6,1
12.5,0.038,0.27,89.0,6.8,6,1
11.3,0.046,0.26,132.0,5.9,5,1
12.8,0.035,0.65,128.0,5.9,6,1
9.1,0.048,0.31,206.0,7.4,5,1
12.7,0.040999999999999995,0.23,72.0,6.6,6,1
11.0,0.054000000000000006,0.18,143.0,6.8,7,2
10.4,0.052000000000000005,0.28,149.0,6.8,6,1
10.4,0.052000000000000005,0.28,149.0,6.8,6,1
10.7,0.051,0.27,136.0,5.9,6,1
10.9,0.055,0.25,131.0,6.1,6,1
10.4,0.052000000000000005,0.28,149.0,6.8,6,1
10.4,0.052000000000000005,0.26,160.0,6.8,6,1
9.7,0.064,0.13,115.5,7.1,7,2
11.0,0.054000000000000006,0.18,143.0,6.8,7,2
9.6,0.055,0.2,120.0,6.2,6,1
13.9,0.038,0.24,76.0,5.8,7,2
9.4,0.046,0.48,194.0,7.6,5,1
12.5,0.032,0.26,193.0,7.4,6,1
9.6,0.055,0.2,120.0,6.2,6,1
9.5,0.049,0.3,187.0,6.1,5,1
9.6,0.048,0.32,186.0,6.2,5,1
9.5,0.049,0.3,187.0,6.1,5,1
9.6,0.047,0.34,186.0,6.3,5,1
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
10.4,0.061,0.26,120.0,7.2,5,1
10.7,0.063,0.31,119.0,7.0,5,1
12.0,0.05,0.22,83.0,6.6,7,2
12.1,0.044000000000000004,0.23,158.0,5.8,7,2
13.1,0.04,0.17,118.0,6.3,8,2
12.4,0.039,0.19,104.0,6.0,6,1
12.6,0.035,0.21,123.0,6.7,7,2
8.7,0.055999999999999994,0.16,168.0,7.4,7,2
12.0,0.04,0.22,101.0,6.6,5,1
11.6,0.06,0.34,169.0,6.8,6,1
9.3,0.174,0.34,99.0,7.1,5,1
9.3,0.05,0.24,179.0,6.3,6,1
11.1,0.048,0.35,157.0,6.9,7,2
10.2,0.049,0.24,161.0,6.8,6,1
10.6,0.037000000000000005,0.25,113.0,6.4,6,1
11.3,0.038,0.19,133.0,5.8,7,2
9.4,0.052000000000000005,0.24,198.0,6.9,5,1
9.3,0.053,0.31,123.0,6.5,6,1
11.1,0.039,0.25,68.0,6.6,6,1
9.9,0.055,0.38,170.0,7.5,6,1
11.8,0.040999999999999995,0.3,82.0,6.2,7,2
12.6,0.04,0.33,81.0,6.4,7,2
9.4,0.052000000000000005,0.24,198.0,6.9,5,1
10.5,0.043,0.27,72.0,7.6,5,1
12.3,0.037000000000000005,0.24,108.0,5.9,6,1
11.3,0.048,0.33,119.0,5.3,6,1
9.6,0.09699999999999999,0.21,105.0,6.4,5,1
12.0,0.04,0.22,63.0,7.0,6,1
11.2,0.05,0.27,140.0,7.8,5,1
10.2,0.044000000000000004,0.2,100.0,6.7,6,1
12.4,0.045,0.27,100.0,8.1,6,1
10.2,0.044000000000000004,0.2,100.0,6.7,6,1
13.4,0.04,0.45,87.0,7.1,8,2
12.6,0.036000000000000004,0.22,68.0,5.8,6,1
9.8,0.053,0.3,149.0,6.3,5,1
9.1,0.049,0.36,139.0,7.9,5,1
12.4,0.045,0.27,100.0,8.1,6,1
12.5,0.044000000000000004,0.24,101.0,8.0,6,1
11.7,0.033,0.41,85.0,6.7,6,1
12.9,0.044000000000000004,0.24,113.0,6.7,6,1
10.1,0.054000000000000006,0.3,183.0,6.2,5,1
10.3,0.044000000000000004,0.26,139.0,6.9,6,1
11.7,0.033,0.41,85.0,6.7,6,1
10.3,0.05,0.32,144.0,5.9,6,1
10.8,0.036000000000000004,0.25,107.0,6.1,7,2
11.2,0.023,0.23,89.0,5.6,6,1
11.8,0.024,0.23,102.0,6.6,6,1
9.8,0.05,0.17,134.0,6.0,6,1
10.0,0.040999999999999995,0.38,193.0,7.1,6,1
8.8,0.052000000000000005,0.31,164.0,6.6,4,0
10.1,0.142,0.38,69.0,6.5,4,0
9.5,0.055999999999999994,0.44,210.0,7.0,5,1
9.5,0.055999999999999994,0.44,210.0,7.0,5,1
9.5,0.055999999999999994,0.44,210.0,7.0,5,1
9.2,0.06,0.38,113.0,6.1,4,0
12.2,0.040999999999999995,0.33,180.0,8.0,6,1
9.5,0.055999999999999994,0.44,210.0,7.0,5,1
11.3,0.046,0.19,92.0,6.0,6,1
12.1,0.038,0.28,129.0,6.3,6,1
9.2,0.06,0.38,113.0,6.1,4,0
11.2,0.028999999999999998,0.43,51.0,5.3,4,0
12.5,0.028999999999999998,0.22,87.0,5.4,7,2
10.6,0.055999999999999994,0.345,187.0,6.2,5,1
10.4,0.055999999999999994,0.255,171.0,5.6,7,2
10.1,0.047,0.2,93.0,5.2,7,2
9.9,0.048,0.29,201.0,6.2,6,1
11.0,0.046,0.26,133.0,6.3,6,1
10.0,0.045,0.22,122.0,6.0,6,1
12.7,0.066,0.35,89.0,7.5,6,1
12.1,0.036000000000000004,0.39,92.0,6.6,6,1
10.4,0.052000000000000005,0.23,118.0,6.3,6,1
10.4,0.05,0.22,120.0,6.3,6,1
9.2,0.04,0.29,116.0,6.4,5,1
9.2,0.04,0.29,116.0,6.4,5,1
10.5,0.03,0.23,80.0,7.5,5,1
9.2,0.04,0.29,116.0,6.4,5,1
11.9,0.040999999999999995,0.28,90.0,5.7,7,2
10.1,0.042,0.26,130.0,6.5,6,1
11.1,0.034,0.27,140.0,6.4,6,1
10.8,0.037000000000000005,0.22,144.0,5.9,7,2
11.8,0.019,0.26,72.0,6.8,6,1
9.2,0.038,0.36,116.0,7.6,5,1
9.2,0.037000000000000005,0.35,116.0,7.6,5,1
12.3,0.023,0.18,95.0,5.7,6,1
10.1,0.145,0.36,124.0,6.6,6,1
11.4,0.04,0.14,114.0,5.9,6,1
10.4,0.044000000000000004,0.23,161.0,5.5,6,1
9.8,0.053,0.11,95.0,6.7,6,1
9.9,0.047,0.24,91.0,7.0,6,1
9.8,0.053,0.11,95.0,6.7,6,1
11.2,0.036000000000000004,0.47,74.0,5.3,4,0
10.9,0.057999999999999996,0.29,115.0,7.5,5,1
9.2,0.051,0.33,119.0,6.0,5,1
9.2,0.051,0.33,119.0,6.0,5,1
12.0,0.033,0.32,121.0,5.8,5,1
12.1,0.034,0.3,121.0,5.8,6,1
12.4,0.036000000000000004,0.31,114.0,3.8,6,1
11.2,0.038,0.36,145.0,6.2,6,1
12.7,0.042,0.31,120.0,6.0,7,2
12.2,0.036000000000000004,0.52,169.0,6.9,6,1
12.2,0.036000000000000004,0.55,164.0,7.0,6,1
12.2,0.042,0.2,99.0,5.8,6,1
11.2,0.038,0.36,145.0,6.2,6,1
12.7,0.042,0.31,120.0,6.0,7,2
12.7,0.044000000000000004,0.29,117.0,6.0,7,2
12.1,0.04,0.22,146.0,5.7,6,1
9.4,0.045,0.46,192.0,7.1,5,1
10.1,0.040999999999999995,0.21,174.0,6.6,6,1
9.4,0.043,0.42,201.0,6.9,5,1
8.9,0.044000000000000004,0.22,113.0,5.7,6,1
8.9,0.044000000000000004,0.22,113.0,5.7,6,1
8.9,0.044000000000000004,0.22,113.0,5.7,6,1
8.9,0.044000000000000004,0.22,113.0,5.7,6,1
13.0,0.027000000000000003,0.31,117.0,5.2,7,2
10.3,0.054000000000000006,0.22,183.0,7.2,5,1
10.1,0.04,0.18,47.0,5.6,4,0
10.5,0.04,0.24,129.0,6.2,6,1
8.9,0.044000000000000004,0.22,113.0,5.7,6,1
10.1,0.059000000000000004,0.26,124.0,5.7,5,1
10.1,0.059000000000000004,0.26,124.0,5.7,5,1
11.0,0.049,0.2,93.0,6.0,6,1
11.0,0.049,0.2,93.0,6.0,6,1
11.0,0.049,0.2,93.0,6.0,6,1
11.0,0.049,0.2,93.0,6.0,6,1
10.0,0.046,0.28,117.0,7.6,5,1
10.5,0.03,0.2,76.0,7.0,6,1
9.7,0.048,0.26,112.0,6.6,6,1
10.1,0.059000000000000004,0.26,124.0,5.7,5,1
9.4,0.045,0.21,183.0,7.2,5,1
11.2,0.040999999999999995,0.22,119.0,6.9,6,1
9.4,0.045,0.21,183.0,7.2,5,1
10.8,0.046,0.22,121.0,7.4,5,1
9.4,0.045,0.21,183.0,7.2,5,1
11.2,0.040999999999999995,0.22,119.0,6.9,6,1
11.0,0.037000000000000005,0.2,103.0,7.0,6,1
12.4,0.038,0.26,111.0,5.6,6,1
9.4,0.20800000000000002,0.28,154.0,6.3,6,1
9.4,0.209,0.29,156.0,6.4,5,1
9.5,0.105,0.34,155.0,7.2,5,1
10.0,0.034,0.39,204.0,7.1,6,1
12.5,0.043,0.26,114.0,6.9,6,1
10.9,0.044000000000000004,0.24,115.0,6.1,6,1
10.5,0.044000000000000004,0.25,113.0,5.9,6,1
10.8,0.05,0.24,133.0,6.1,6,1
11.0,0.039,0.22,116.0,6.5,7,2
11.8,0.036000000000000004,0.26,87.0,6.2,6,1
12.6,0.038,0.34,121.0,6.6,6,1
10.2,0.054000000000000006,0.225,140.0,5.6,6,1
12.0,0.046,0.23,103.0,7.1,5,1
12.5,0.043,0.26,114.0,6.9,6,1
11.5,0.04,0.27,86.0,6.4,6,1
11.94,0.035,0.41,117.0,6.3,7,2
12.8933333333333,0.035,0.41,115.0,6.7,7,2
9.4,0.086,0.585,94.0,7.2,5,1
12.2,0.038,0.34,138.0,6.7,7,2
11.94,0.035,0.41,117.0,6.3,7,2
12.8933333333333,0.035,0.41,115.0,6.7,7,2
9.5,0.055999999999999994,0.26,191.0,6.4,5,1
10.6,0.036000000000000004,0.28,150.0,6.3,6,1
10.5,0.042,0.16,121.0,7.4,7,2
11.466666666666699,0.037000000000000005,0.27,129.0,8.4,6,1
11.4,0.043,0.2,100.0,5.9,6,1
9.5,0.054000000000000006,0.24,182.0,6.4,5,1
9.2,0.052000000000000005,0.38,168.0,7.4,5,1
9.5,0.054000000000000006,0.24,182.0,6.4,5,1
10.98,0.043,0.42,145.0,6.4,5,1
9.4,0.054000000000000006,0.23,181.0,6.4,5,1
9.5,0.054000000000000006,0.24,182.0,6.4,5,1
9.2,0.052000000000000005,0.38,168.0,7.4,5,1
8.8,0.057,0.19,155.0,7.3,8,2
8.8,0.057,0.19,155.0,7.3,8,2
8.8,0.057,0.19,155.0,7.3,8,2
8.8,0.057,0.19,155.0,7.3,8,2
8.8,0.057,0.19,155.0,7.3,8,2
8.8,0.057,0.19,155.0,7.3,8,2
8.8,0.057,0.19,155.0,7.3,8,2
10.4,0.044000000000000004,0.24,96.0,6.8,8,2
8.8,0.057,0.19,155.0,7.3,8,2
10.0333333333333,0.054000000000000006,0.27,139.0,7.4,6,1
11.3,0.052000000000000005,0.28,141.0,5.7,6,1
10.4,0.024,0.22,109.0,5.8,6,1
9.2,0.17600000000000002,0.27,106.0,6.7,6,1
11.1,0.034,0.2,107.0,7.1,6,1
9.2,0.17600000000000002,0.27,106.0,6.7,6,1
11.3,0.034,0.23,148.0,7.1,7,2
9.1,0.042,0.31,148.0,7.6,6,1
9.4,0.10800000000000001,0.34,187.0,7.2,5,1
13.2,0.015,0.36,73.0,7.0,6,1
12.7,0.039,0.31,137.0,6.4,6,1
10.7,0.054000000000000006,0.28,148.0,7.3,5,1
11.433333333333302,0.064,0.16,166.0,7.4,6,1
11.1,0.049,0.31,169.0,6.4,6,1
12.7,0.039,0.31,137.0,6.4,6,1
10.5333333333333,0.046,0.29,178.0,6.2,5,1
11.6,0.04,0.28,194.0,5.9,6,1
9.53333333333333,0.05,0.23,179.0,6.5,5,1
9.8,0.062,0.34,203.0,7.2,6,1
10.7,0.054000000000000006,0.28,148.0,7.3,5,1
12.0,0.039,0.2,110.0,6.5,6,1
12.8,0.039,0.24,123.0,6.2,6,1
9.5,0.048,0.31,136.0,7.1,5,1
10.933333333333302,0.040999999999999995,0.29,119.0,6.4,6,1
9.1,0.063,0.19,133.0,6.3,5,1
12.6,0.035,0.29,117.0,5.9,6,1
9.5,0.048,0.31,136.0,7.1,5,1
10.9,0.040999999999999995,0.3,109.0,6.5,6,1
10.933333333333302,0.040999999999999995,0.29,119.0,6.4,6,1
9.6,0.096,0.22,115.0,6.5,5,1
9.3,0.053,0.23,92.0,7.0,5,1
11.3666666666667,0.038,0.23,112.0,7.1,6,1
12.5,0.043,0.26,98.0,6.1,6,1
9.5,0.051,0.35,171.0,6.4,5,1
